#,Attribute Name,Pointbiserial,pvalue < 0.005,Spearman,pvalue < 0.005,Decision
1,labor force participation rate male pct of male population ages 15-64 modeled ilo estimate,-0.38845,True,-0.28138,True,Decision
2,mineral rents pct of gdp,0.38383,True,0.08934,True,Decision
3,adolescent fertility rate births per 1000 women ages 15-19,0.36748,True,0.29983,True,Decision
4,mortality rate adult female per 1000 female adults,0.35342,True,0.28897,True,Decision
5,maternal mortality ratio modeled estimate per 100000 live births,0.34552,True,0.30135,True,Decision
6,access to electricity pct of population,-0.34095,True,-0.27269,True,Decision
7,renewable energy consumption pct of total final energy consumption,0.338,True,0.28548,True,Decision
8,access to electricity urban pct of urban population,-0.33777,True,-0.27842,True,Decision
9,survival to age 65 female pct of cohort,-0.33704,True,-0.27393,True,Decision
10,prevalence of anemia among children pct of children under 5,0.3369,True,0.27915,True,Decision
11,forest rents pct of gdp,0.33644,True,0.29655,True,Decision
12,total natural resources rents pct of gdp,0.32823,True,0.2642,True,Decision
13,age dependency ratio pct of working-age population,0.32534,True,0.27177,True,Decision
14,population ages 15-64 female pct of total,-0.32134,True,-0.27071,True,Decision
15,life expectancy at birth female years,-0.32037,True,-0.266,True,Decision
16,age dependency ratio young pct of working-age population,0.32015,True,0.26602,True,Decision
17,population ages 15-64 pct of total,-0.31426,True,-0.27197,True,Decision
18,population ages 0-4 male pct of male population,0.31196,True,0.2624,True,Decision
19,life expectancy at birth total years,-0.31069,True,-0.2646,True,Decision
20,immunization dpt pct of children ages 12-23 months,-0.31025,True,-0.26559,True,Decision
21,population ages 0-4 female pct of female population,0.30987,True,0.26202,True,Decision
22,birth rate crude per 1000 people,0.30795,True,0.26163,True,Decision
23,population ages 15-64 male pct of total,-0.30743,True,-0.27228,True,Decision
24,population ages 5-9 male pct of male population,0.30686,True,0.27055,True,Decision
25,population ages 5-9 female pct of female population,0.30605,True,0.27024,True,Decision
26,fertility rate total births per woman,0.30481,True,0.26048,True,Decision
27,population ages 0-14 pct of total,0.30429,True,0.26364,True,Decision
28,population ages 0-14 male pct of total,0.30243,True,0.2645,True,Decision
29,population ages 0-14 female pct of total,0.30202,True,0.26327,True,Decision
30,lifetime risk of maternal death pct,0.30156,True,0.29986,True,Decision
31,mortality rate adult male per 1000 male adults,0.30085,True,0.27244,True,Decision
32,life expectancy at birth male years,-0.29785,True,-0.26271,True,Decision
33,survival to age 65 male pct of cohort,-0.29476,True,-0.26216,True,Decision
34,self-employed female pct of female employment modeled ilo estimate,0.29467,True,0.26822,True,Decision
35,wage and salaried workers female pct of female employment modeled ilo estimate,-0.29467,True,-0.26822,True,Decision
36,immunization measles pct of children ages 12-23 months,-0.29373,True,-0.26797,True,Decision
37,vulnerable employment female pct of female employment modeled ilo estimate,0.29359,True,0.2659,True,Decision
38,population ages 40-44 female pct of female population,-0.2918,True,-0.27,True,Decision
39,population ages 45-49 male pct of male population,-0.28908,True,-0.26706,True,Decision
40,vulnerable employment total pct of total employment modeled ilo estimate,0.28617,True,0.25185,True,Decision
41,prevalence of anemia among women of reproductive age pct of women ages 15-49,0.28344,True,0.25342,True,Decision
42,wage and salaried workers total pct of total employment modeled ilo estimate,-0.28339,True,-0.24949,True,Decision
43,self-employed total pct of total employment modeled ilo estimate,0.28339,True,0.24949,True,Decision
44,population ages 45-49 female pct of female population,-0.283,True,-0.26373,True,Decision
45,population ages 40-44 male pct of male population,-0.2805,True,-0.27004,True,Decision
46,mortality rate infant per 1000 live births,0.27931,True,0.2597,True,Decision
47,prevalence of anemia among non-pregnant women pct of women ages 15-49,0.27919,True,0.25212,True,Decision
48,population ages 10-14 female pct of female population,0.2677,True,0.26516,True,Decision
49,access to electricity rural pct of rural population,-0.26642,True,-0.23394,True,Decision
50,vulnerable employment male pct of male employment modeled ilo estimate,0.26499,True,0.23441,True,Decision
51,population ages 50-54 male pct of male population,-0.26493,True,-0.25523,True,Decision
52,mortality rate under-5 per 1000 live births,0.2633,True,0.25805,True,Decision
53,population ages 10-14 male pct of male population,0.26278,True,0.25553,True,Decision
54,employment in industry pct of total employment modeled ilo estimate,-0.26257,True,-0.23134,True,Decision
55,population ages 35-39 female pct of female population,-0.26159,True,-0.27033,True,Decision
56,self-employed male pct of male employment modeled ilo estimate,0.2588,True,0.23002,True,Decision
57,wage and salaried workers male pct of male employment modeled ilo estimate,-0.2588,True,-0.23002,True,Decision
58,population ages 50-54 female pct of female population,-0.25508,True,-0.25041,True,Decision
59,employment in industry male pct of male employment modeled ilo estimate,-0.24706,True,-0.24277,True,Decision
60,employment in agriculture female pct of female employment modeled ilo estimate,0.23492,True,0.22314,True,Decision
61,population ages 35-39 male pct of male population,-0.2326,True,-0.26845,True,Decision
62,population ages 55-59 male pct of male population,-0.2325,True,-0.24194,True,Decision
63,employment in agriculture pct of total employment modeled ilo estimate,0.23238,True,0.23088,True,Decision
64,fixed telephone subscriptions per 100 people,-0.22974,True,-0.29965,True,Decision
65,labor force participation rate male pct of male population ages 15+ modeled ilo estimate,-0.22693,True,-0.2021,True,Decision
66,mortality rate neonatal per 1000 live births,0.22423,True,0.2365,True,Decision
67,population ages 55-59 female pct of female population,-0.21784,True,-0.22269,True,Decision
68,employment in agriculture male pct of male employment modeled ilo estimate,0.21642,True,0.21809,True,Decision
69,labor force participation rate for ages 15-24 male pct modeled ilo estimate,-0.21043,True,-0.18984,True,Decision
70,population ages 15-19 female pct of female population,0.2036,True,0.21831,True,Decision
71,population ages 60-64 male pct of male population,-0.20208,True,-0.2221,True,Decision
72,employment to population ratio 15+ male pct modeled ilo estimate,-0.1974,True,-0.18277,True,Decision
73,population ages 15-19 male pct of male population,0.19722,True,0.20863,True,Decision
74,individuals using the internet pct of population,-0.1955,True,-0.21068,True,Decision
75,population ages 75-79 female pct of female population,-0.19372,True,-0.23736,True,Decision
76,population ages 60-64 female pct of female population,-0.19371,True,-0.20882,True,Decision
77,employment in services female pct of female employment modeled ilo estimate,-0.19326,True,-0.192,True,Decision
78,population ages 65 and above pct of total,-0.19188,True,-0.22908,True,Decision
79,population ages 65 and above female pct of total,-0.1917,True,-0.2336,True,Decision
80,population ages 70-74 male pct of male population,-0.19166,True,-0.21621,True,Decision
81,death rate crude per 1000 people,0.19124,True,0.20594,True,Decision
82,population ages 65 and above male pct of total,-0.19101,True,-0.22737,True,Decision
83,population ages 70-74 female pct of female population,-0.19036,True,-0.22193,True,Decision
84,population ages 75-79 male pct of male population,-0.18978,True,-0.2294,True,Decision
85,population ages 65-69 male pct of male population,-0.18945,True,-0.21838,True,Decision
86,population ages 65-69 female pct of female population,-0.18848,True,-0.21532,True,Decision
87,cereal yield kg per hectare,-0.18317,True,-0.23863,True,Decision
88,population ages 80 and above female pct of female population,-0.1828,True,-0.24845,True,Decision
89,ratio of female to male labor force participation rate pct modeled ilo estimate,0.18236,True,0.21448,True,Decision
90,employment in services pct of total employment modeled ilo estimate,-0.18179,True,-0.19199,True,Decision
91,population ages 80 and above male pct of male population,-0.17907,True,-0.23576,True,Decision
92,population growth annual pct,0.17793,True,0.22732,True,Decision
93,co2 emissions from gaseous fuel consumption pct of total,-0.17452,True,-0.20588,True,Decision
94,co2 emissions from solid fuel consumption pct of total,-0.17211,True,-0.24849,True,Decision
95,employment to population ratio ages 15-24 male pct modeled ilo estimate,-0.16997,True,-0.16196,True,Decision
96,age dependency ratio old pct of working-age population,-0.16994,True,-0.20948,True,Decision
97,rainfall (mm),0.16928,True,0.17772,True,Decision
98,contributing family workers male pct of male employment modeled ilo estimate,0.16797,True,0.17101,True,Decision
99,co2 emissions metric tons per capita,-0.16768,True,-0.23752,True,Decision
100,co2 emissions from liquid fuel consumption pct of total,0.16722,True,0.15795,True,Decision
101,renewable electricity output pct of total electricity output,0.16593,True,0.14874,True,Decision
102,employment in services male pct of male employment modeled ilo estimate,-0.16337,True,-0.17703,True,Decision
103,lifetime risk of maternal death 1 in  rate varies by country,-0.15899,True,-0.28018,True,Decision
104,employers male pct of male employment modeled ilo estimate,-0.15727,True,-0.19799,True,Decision
105,food production index 2004-2006 = 100,0.15662,True,0.06137,True,Decision
106,urban population growth annual pct,0.15443,True,0.20185,True,Decision
107,employment in industry female pct of female employment modeled ilo estimate,-0.15357,True,-0.17825,True,Decision
108,gdp per person employed constant 2011 ppp  ,-0.15332,True,-0.19783,True,Decision
109,population ages 30-34 female pct of female population,-0.15226,True,-0.18405,True,Decision
110,energy intensity level of primary energy mj  2011 ppp gdp,0.14925,True,0.09385,True,Decision
111,urban population pct of total,-0.14545,True,-0.14002,True,Decision
112,rural population pct of total population,0.14545,True,0.14002,True,Decision
113,labor force female pct of total labor force,0.14241,True,0.19327,True,Decision
114,labor force participation rate total pct of total population ages 15-64 modeled ilo estimate,-0.13908,True,-0.14754,True,Decision
115,employers total pct of total employment modeled ilo estimate,-0.13739,True,-0.1851,True,Decision
116,temparature ($^\circ$c),0.13638,True,0.13226,True,Decision
117,population ages 30-34 male pct of male population,-0.13422,True,-0.19359,True,Decision
118,contributing family workers total pct of total employment modeled ilo estimate,0.13269,True,0.14452,True,Decision
119,labor force participation rate for ages 15-24 total pct modeled ilo estimate,-0.12943,True,-0.12641,True,Decision
120,rural population growth annual pct,0.12917,True,0.15451,True,Decision
121,lower secondary school starting age years,0.12279,True,0.13366,True,Decision
122,primary education duration years,0.12211,True,0.13539,True,Decision
123,crop production index 2004-2006 = 100,0.12117,True,0.04448,True,Decision
124,forest area pct of land area,0.11361,True,0.08738,True,Decision
125,mobile cellular subscriptions per 100 people,-0.11175,True,-0.11729,True,Decision
126,oil rents pct of gdp,0.10991,True,-0.077,True,Decision
127,population ages 20-24 female pct of female population,0.10594,True,0.08448,True,Decision
128,population ages 20-24 male pct of male population,0.09914,True,0.08341,True,Decision
129,employment to population ratio ages 15-24 total pct modeled ilo estimate,-0.09805,True,-0.09117,True,Decision
130,land under cereal production hectares,-0.09326,True,-0.13235,True,Decision
131,land area sq. km,-0.08921,True,-0.08163,True,Decision
132,surface area sq. km,-0.08843,True,-0.07596,True,Decision
133,population ages 65 and above female,-0.0879,True,-0.22415,True,Decision
134,urban population,-0.08637,True,-0.20597,True,Decision
135,population ages 65 and above total,-0.08531,True,-0.22362,True,Decision
136,fixed telephone subscriptions,-0.08529,True,-0.29397,True,Decision
137,cereal production metric tons,-0.08403,True,-0.16653,True,Decision
138,population ages 65 and above male,-0.0824,True,-0.22354,True,Decision
