#,Attribute Name,Pointbiserial,pvalue < 0.005,Spearman,pvalue < 0.005,Decision
1,co2 emissions from gaseous fuel consumption kt,0.17139,True,0.0418,True,Decision
2,co2 emissions from liquid fuel consumption kt,0.16353,True,0.04601,True,Decision
3,forest area sq. km,0.08674,True,0.06013,True,Decision
4,agricultural land sq. km,0.07959,True,0.07313,True,Decision
5,surface area sq. km,0.07673,True,0.04961,True,Decision
6,co2 emissions kt,0.07615,True,0.04415,True,Decision
7,land area sq. km,0.07545,True,0.04727,True,Decision
8,fixed telephone subscriptions,0.07036,True,0.04639,True,Decision
9,cereal production metric tons,0.06633,True,0.06008,True,Decision
10,land under cereal production hectares,0.06284,True,0.06858,True,Decision
11,mobile cellular subscriptions per 100 people,-0.05998,True,-0.06052,True,Decision
12,livestock production index 2004-2006 = 100,-0.05208,True,-0.07146,True,Decision
13,labor force participation rate for ages 15-24 total pct modeled ilo estimate,0.05174,True,0.04936,True,Decision
14,employment to population ratio ages 15-24 total pct modeled ilo estimate,0.05164,True,0.04854,True,Decision
16,employment to population ratio ages 15-24 male pct modeled ilo estimate,0.04866,True,0.04889,True,Decision
17,labor force participation rate for ages 15-24 male pct modeled ilo estimate,0.04853,True,0.05003,True,Decision
18,employment to population ratio ages 15-24 female pct modeled ilo estimate,0.04733,True,0.0431,True,Decision
19,labor force participation rate for ages 15-24 female pct modeled ilo estimate,0.04645,True,0.04468,True,Decision
20,arable land hectares per person,0.04071,True,0.0684,True,Decision
21,energy intensity level of primary energy mj  2011 ppp gdp,0.03686,True,0.06856,True,Decision
22,co2 emissions from solid fuel consumption kt,0.03306,False,0.05017,True,Decision
23,population ages 30-34 female pct of female population,-0.03283,False,-0.03495,True,Decision
25,population ages 65 and above female,0.03186,False,0.05399,True,Decision
27,urban population,0.03116,False,0.05295,True,Decision
31,survival to age 65 male pct of cohort,-0.02827,False,-0.03558,True,Decision
34,mortality rate adult male per 1000 male adults,0.02734,False,0.03424,True,Decision
36,capture fisheries production metric tons,0.02724,False,0.06319,True,Decision
40,population ages 15-64 female pct of total,-0.02659,False,-0.03444,True,Decision
41,population ages 15-64 pct of total,-0.02657,False,-0.03494,True,Decision
42,number of maternal deaths,0.02647,False,0.04781,True,Decision
43,food production index 2004-2006 = 100,-0.0264,False,-0.06086,True,Decision
44,population ages 65 and above total,0.02635,False,0.05408,True,Decision
49,number of under-five deaths,0.02511,False,0.05721,True,Decision
57,age dependency ratio pct of working-age population,0.02404,False,0.03546,True,Decision
58,number of infant deaths,0.024,False,0.05809,True,Decision
67,number of neonatal deaths,0.02287,False,0.06045,True,Decision
68,population ages 0-14 female,0.02274,False,0.06803,True,Decision
73,mortality rate adult female per 1000 female adults,0.02172,False,0.04018,True,Decision
76,population ages 0-14 total,0.02133,False,0.068,True,Decision
81,population ages 65 and above male,0.02035,False,0.05364,True,Decision
84,population ages 0-14 male,0.02007,False,0.06806,True,Decision
94,arable land pct of land area,0.01849,False,0.03773,True,Decision
103,immunization measles pct of children ages 12-23 months,-0.01709,False,-0.03982,True,Decision
104,crop production index 2004-2006 = 100,-0.01707,False,-0.05169,True,Decision
107,population female,0.01679,False,0.06647,True,Decision
117,population male,0.01413,False,0.06296,True,Decision
123,population ages 15-64 female,0.01281,False,0.06457,True,Decision
131,population ages 15-64 total,0.01204,False,0.06425,True,Decision
133,population ages 15-64 male,0.01131,False,0.06367,True,Decision
135,immunization dpt pct of children ages 12-23 months,-0.0108,False,-0.03751,True,Decision
139,labor force total,0.00934,False,0.06479,True,Decision
144,population total,0.00823,False,0.04237,True,Decision
153,coal rents pct of gdp,-0.00646,False,0.04578,True,Decision
163,total fisheries production metric tons,-0.00522,False,0.05205,True,Decision
182,rural population,0.00159,False,0.07342,True,Decision
15,co2 emissions metric tons per capita,0.05054,True,0.01959,False,Decision
24,fixed telephone subscriptions per 100 people,0.03213,False,0.02107,False,Decision
26,mortality rate neonatal per 1000 live births,0.03181,False,0.02861,False,Decision
28,individuals using the internet pct of population,-0.02924,False,-0.03135,False,Decision
29,oil rents pct of gdp,-0.02849,False,-0.02092,False,Decision
30,permanent cropland pct of land area,-0.02841,False,-0.02905,False,Decision
32,employment to population ratio 15+ total pct modeled ilo estimate,0.02784,False,0.02664,False,Decision
33,labor force participation rate total pct of total population ages 15+ modeled ilo estimate,0.02749,False,0.02068,False,Decision
35,unemployment youth female pct of female labor force ages 15-24 modeled ilo estimate,-0.02726,False,-0.02439,False,Decision
37,employment to population ratio 15+ female pct modeled ilo estimate,0.02704,False,0.02637,False,Decision
38,labor force participation rate total pct of total population ages 15-64 modeled ilo estimate,0.02683,False,0.0285,False,Decision
39,population ages 10-14 male pct of male population,0.0267,False,0.03051,False,Decision
45,labor force participation rate female pct of female population ages 15+ modeled ilo estimate,0.02627,False,0.02646,False,Decision
46,population ages 15-64 male pct of total,-0.02549,False,-0.03323,False,Decision
47,life expectancy at birth male years,-0.0253,False,-0.03098,False,Decision
48,total natural resources rents pct of gdp,-0.02516,False,-0.00653,False,Decision
50,labor force participation rate female pct of female population ages 15-64 modeled ilo estimate,0.02495,False,0.03377,False,Decision
51,unemployment youth total pct of total labor force ages 15-24 modeled ilo estimate,-0.02492,False,-0.02212,False,Decision
52,population ages 35-39 female pct of female population,-0.02461,False,-0.01455,False,Decision
53,population ages 55-59 male pct of male population,-0.02455,False,-0.02348,False,Decision
54,population ages 30-34 male pct of male population,-0.02422,False,-0.02127,False,Decision
55,life expectancy at birth total years,-0.02417,False,-0.02846,False,Decision
56,temparature ($^\circ$c),-0.02407,False,-0.0306,False,Decision
59,mortality rate infant per 1000 live births,0.02398,False,0.02633,False,Decision
60,death rate crude per 1000 people,0.02364,False,0.03327,False,Decision
61,employers male pct of male employment modeled ilo estimate,-0.02359,False,-0.02102,False,Decision
62,population ages 5-9 male pct of male population,0.02353,False,0.03084,False,Decision
63,survival to age 65 female pct of cohort,-0.02343,False,-0.03312,False,Decision
64,lifetime risk of maternal death 1 in  rate varies by country,-0.02332,False,-0.01328,False,Decision
65,employers total pct of total employment modeled ilo estimate,-0.02301,False,-0.02161,False,Decision
66,life expectancy at birth female years,-0.023,False,-0.02839,False,Decision
69,access to electricity pct of population,-0.0227,False,-0.00637,False,Decision
70,unemployment youth male pct of male labor force ages 15-24 modeled ilo estimate,-0.02247,False,-0.02082,False,Decision
71,population ages 0-14 male pct of total,0.02202,False,0.02926,False,Decision
72,population ages 15-19 male pct of male population,0.02189,False,0.02435,False,Decision
74,preprimary education duration years,0.02151,False,0.01784,False,Decision
75,employment to population ratio 15+ male pct modeled ilo estimate,0.02141,False,0.01786,False,Decision
77,labor force participation rate male pct of male population ages 15-64 modeled ilo estimate,0.0211,False,0.01638,False,Decision
78,rural population growth annual pct,0.02102,False,0.02519,False,Decision
79,mortality rate under-5 per 1000 live births,0.02053,False,0.02624,False,Decision
80,population ages 10-14 female pct of female population,0.02052,False,0.02456,False,Decision
82,labor force participation rate male pct of male population ages 15+ modeled ilo estimate,0.02021,False,0.01662,False,Decision
83,age dependency ratio young pct of working-age population,0.02009,False,0.03136,False,Decision
85,population ages 0-14 pct of total,0.01995,False,0.02808,False,Decision
86,rural population pct of total population,0.01959,False,0.01776,False,Decision
87,urban population pct of total,-0.01959,False,-0.01776,False,Decision
88,population male pct of total,-0.01889,False,-0.02525,False,Decision
89,population female pct of total,0.01889,False,0.02525,False,Decision
90,maternal mortality ratio modeled estimate per 100000 live births,0.01888,False,0.02543,False,Decision
