#,Attribute Name,Pointbiserial,pvalue < 0.005,Spearman,pvalue < 0.005,Decision
1,mobile cellular subscriptions per 100 people,0.44409,True,0.46406,True,Decision
2,life expectancy at birth female years,0.43629,True,0.42832,True,Decision
3,life expectancy at birth total years,0.42555,True,0.406,True,Decision
4,mortality rate infant per 1000 live births,-0.42139,True,-0.43014,True,Decision
5,prevalence of anemia among women of reproductive age pct of women ages 15-49,-0.41858,True,-0.4209,True,Decision
6,prevalence of anemia among non-pregnant women pct of women ages 15-49,-0.41769,True,-0.42023,True,Decision
7,mortality rate under-5 per 1000 live births,-0.41388,True,-0.43255,True,Decision
8,survival to age 65 female pct of cohort,0.41269,True,0.39299,True,Decision
9,population ages 55-59 female pct of female population,0.41243,True,0.41782,True,Decision
10,mortality rate neonatal per 1000 live births,-0.40902,True,-0.422,True,Decision
11,life expectancy at birth male years,0.4079,True,0.38784,True,Decision
12,employment in agriculture female pct of female employment modeled ilo estimate,-0.40507,True,-0.34175,True,Decision
13,population ages 80 and above male pct of male population,0.40219,True,0.43309,True,Decision
14,employment in services female pct of female employment modeled ilo estimate,0.39777,True,0.35807,True,Decision
15,access to electricity pct of population,0.39287,True,0.37928,True,Decision
16,population ages 55-59 male pct of male population,0.3928,True,0.40247,True,Decision
17,mortality rate adult female per 1000 female adults,-0.39246,True,-0.37189,True,Decision
18,employment in services pct of total employment modeled ilo estimate,0.39108,True,0.37655,True,Decision
19,prevalence of anemia among children pct of children under 5,-0.38756,True,-0.3795,True,Decision
20,population ages 60-64 female pct of female population,0.38393,True,0.38351,True,Decision
21,population ages 80 and above female pct of female population,0.38387,True,0.41661,True,Decision
22,employment in agriculture pct of total employment modeled ilo estimate,-0.38201,True,-0.35515,True,Decision
23,population ages 5-9 female pct of female population,-0.38071,True,-0.37284,True,Decision
24,population ages 60-64 male pct of male population,0.37935,True,0.38343,True,Decision
25,population ages 0-14 female pct of total,-0.37835,True,-0.36684,True,Decision
26,maternal mortality ratio modeled estimate per 100000 live births,-0.37697,True,-0.39919,True,Decision
27,population ages 0-4 female pct of female population,-0.37659,True,-0.35126,True,Decision
28,individuals using the internet pct of population,0.37561,True,0.41266,True,Decision
29,birth rate crude per 1000 people,-0.37458,True,-0.32142,True,Decision
30,population ages 65 and above male pct of total,0.37401,True,0.40253,True,Decision
31,population ages 65 and above pct of total,0.37376,True,0.39623,True,Decision
