#,Attribute Name,Pointbiserial,pvalue < 0.005,Spearman,pvalue < 0.005,Decision
1,contributing family workers female pct of female employment modeled ilo estimate,0.04268,True,0.02496,False,Decision
2,refugee population by country or territory of origin,0.03881,True,0.01882,False,Decision
3,contributing family workers total pct of total employment modeled ilo estimate,0.03219,False,0.01929,False,Decision
4,contributing family workers male pct of male employment modeled ilo estimate,0.03098,False,0.01789,False,Decision
5,employment in agriculture female pct of female employment modeled ilo estimate,0.03056,False,0.02283,False,Decision
6,employment in services female pct of female employment modeled ilo estimate,-0.03004,False,-0.02485,False,Decision
7,mobile cellular subscriptions per 100 people,-0.02869,False,-0.02983,False,Decision
8,food production index 2004-2006 = 100,-0.02706,False,-0.02506,False,Decision
9,crop production index 2004-2006 = 100,-0.02483,False,-0.02634,False,Decision
10,employment in industry male pct of male employment modeled ilo estimate,-0.02463,False,-0.0226,False,Decision
11,employment in agriculture pct of total employment modeled ilo estimate,0.02418,False,0.01906,False,Decision
12,co2 emissions from gaseous fuel consumption kt,0.02395,False,0.01737,False,Decision
13,employment to population ratio ages 15-24 male pct modeled ilo estimate,0.02345,False,0.02688,False,Decision
14,co2 emissions from liquid fuel consumption kt,0.02331,False,0.01296,False,Decision
15,employment in agriculture male pct of male employment modeled ilo estimate,0.02215,False,0.01714,False,Decision
16,labor force participation rate for ages 15-24 male pct modeled ilo estimate,0.02184,False,0.02329,False,Decision
17,forest area sq. km,0.02153,False,0.02521,False,Decision
18,employment in services pct of total employment modeled ilo estimate,-0.0213,False,-0.018,False,Decision
19,employment in industry pct of total employment modeled ilo estimate,-0.02117,False,-0.01851,False,Decision
20,arable land hectares per person,0.02085,False,0.02825,False,Decision
21,rural population pct of total population,0.02019,False,0.0193,False,Decision
22,urban population pct of total,-0.02019,False,-0.0193,False,Decision
23,mortality rate neonatal per 1000 live births,0.01946,False,0.01704,False,Decision
24,employment to population ratio 15+ male pct modeled ilo estimate,0.01943,False,0.02149,False,Decision
25,labor force female pct of total labor force,-0.01859,False,-0.00236,False,Decision
26,urban population growth annual pct,0.01832,False,0.01183,False,Decision
27,vulnerable employment female pct of female employment modeled ilo estimate,0.01825,False,0.01725,False,Decision
28,wage and salaried workers female pct of female employment modeled ilo estimate,-0.01804,False,-0.0174,False,Decision
29,self-employed female pct of female employment modeled ilo estimate,0.01804,False,0.0174,False,Decision
30,self-employed male pct of male employment modeled ilo estimate,0.01801,False,0.01788,False,Decision
31,wage and salaried workers male pct of male employment modeled ilo estimate,-0.01801,False,-0.01788,False,Decision
32,vulnerable employment male pct of male employment modeled ilo estimate,0.01783,False,0.01732,False,Decision
33,labor force participation rate male pct of male population ages 15+ modeled ilo estimate,0.01759,False,0.01872,False,Decision
34,unemployment youth total pct of total labor force ages 15-24 modeled ilo estimate,-0.0174,False,-0.01701,False,Decision
35,employment in services male pct of male employment modeled ilo estimate,-0.01713,False,-0.01534,False,Decision
36,employment to population ratio ages 15-24 total pct modeled ilo estimate,0.01704,False,0.01679,False,Decision
37,wage and salaried workers total pct of total employment modeled ilo estimate,-0.01666,False,-0.01647,False,Decision
38,self-employed total pct of total employment modeled ilo estimate,0.01666,False,0.01647,False,Decision
39,vulnerable employment total pct of total employment modeled ilo estimate,0.01648,False,0.01636,False,Decision
40,livestock production index 2004-2006 = 100,-0.01634,False,-0.01525,False,Decision
41,unemployment youth male pct of male labor force ages 15-24 modeled ilo estimate,-0.01633,False,-0.01634,False,Decision
42,ratio of female to male labor force participation rate pct modeled ilo estimate,-0.01559,False,-0.00346,False,Decision
43,unemployment total pct of total labor force modeled ilo estimate,-0.01462,False,-0.01638,False,Decision
44,unemployment male pct of male labor force modeled ilo estimate,-0.01455,False,-0.0173,False,Decision
45,labor force participation rate male pct of male population ages 15-64 modeled ilo estimate,0.01428,False,0.01752,False,Decision
46,mortality rate adult male per 1000 male adults,0.0134,False,0.02374,False,Decision
47,unemployment youth female pct of female labor force ages 15-24 modeled ilo estimate,-0.01317,False,-0.01546,False,Decision
48,labor force participation rate for ages 15-24 total pct modeled ilo estimate,0.01277,False,0.01284,False,Decision
49,gdp per person employed constant 2011 ppp  ,-0.01267,False,-0.01464,False,Decision
50,preprimary education duration years,0.01213,False,0.00616,False,Decision
51,mortality rate infant per 1000 live births,0.01123,False,0.01423,False,Decision
52,agricultural land sq. km,0.01114,False,0.02055,False,Decision
53,lifetime risk of maternal death pct,0.01111,False,0.00848,False,Decision
54,surface area sq. km,0.01066,False,0.01561,False,Decision
55,land under cereal production hectares,0.01014,False,0.02586,False,Decision
56,labor force participation rate female pct of female population ages 15-64 modeled ilo estimate,-0.01007,False,0.0034,False,Decision
57,rural population growth annual pct,0.01006,False,0.00815,False,Decision
58,mortality rate adult female per 1000 female adults,0.00999,False,0.02319,False,Decision
59,employers female pct of female employment modeled ilo estimate,-0.00995,False,-0.01074,False,Decision
60,land area sq. km,0.00988,False,0.01446,False,Decision
61,agricultural land pct of land area,-0.00962,False,-0.00739,False,Decision
62,access to electricity pct of population,-0.0095,False,-0.01206,False,Decision
63,immunization dpt pct of children ages 12-23 months,-0.00939,False,-0.00909,False,Decision
64,survival to age 65 male pct of cohort,-0.00896,False,-0.01387,False,Decision
65,employment to population ratio ages 15-24 female pct modeled ilo estimate,0.00893,False,0.00637,False,Decision
66,total natural resources rents pct of gdp,-0.00886,False,0.00487,False,Decision
67,cereal yield kg per hectare,-0.00873,False,-0.0086,False,Decision
68,fertility rate total births per woman,0.00867,False,0.00776,False,Decision
69,age dependency ratio young pct of working-age population,0.0086,False,0.0113,False,Decision
70,renewable electricity output pct of total electricity output,0.0085,False,0.00911,False,Decision
71,labor force participation rate female pct of female population ages 15+ modeled ilo estimate,-0.0085,False,0.00313,False,Decision
72,oil rents pct of gdp,-0.00845,False,0.01201,False,Decision
73,mortality rate under-5 per 1000 live births,0.00817,False,0.01386,False,Decision
74,secondary education duration years,-0.00804,False,-0.00992,False,Decision
75,population ages 5-9 male pct of male population,0.00799,False,0.00968,False,Decision
